,Answer.1gamemove.yes_pc_agree,Answer.2reasoning.yes_pc_agree,Answer.4shareinformation.yes_pc_agree,Answer.3rapport.yes_pc_agree
3394,0.8,0.8,0.8,0.6
3395,0.8,0.6,1.0,0.8
3396,0.6,0.6,0.6,0.8
3397,0.8,0.8,0.8,0.8
3398,0.8,0.6,0.6,0.8
3399,0.6,0.6,0.6,0.6
3400,1.0,0.8,0.8,1.0
3401,1.0,0.8,0.6,0.6
3402,1.0,0.8,0.8,0.8
3403,0.8,0.8,0.8,1.0
3406,0.6,0.6,0.6,0.6
3407,1.0,1.0,1.0,1.0
3408,1.0,0.8,0.6,0.8
3409,0.8,0.6,0.6,0.8
3410,0.6,0.6,0.8,0.8
3411,0.8,0.8,0.8,0.8
3412,1.0,1.0,1.0,1.0
3413,0.6,0.6,0.6,0.6
3414,0.8,0.8,0.6,0.6
3415,1.0,1.0,1.0,1.0
3416,0.6,0.6,0.6,0.6
3417,0.8,1.0,0.6,0.6
3418,0.8,0.8,0.8,0.8
3419,1.0,0.6,0.6,0.8
3420,0.8,1.0,0.8,0.6
3421,1.0,1.0,1.0,1.0
3422,1.0,0.6,0.6,1.0
3423,1.0,1.0,0.8,1.0
3424,0.8,0.8,0.6,0.6
3425,1.0,0.8,0.8,1.0
3426,0.6,0.8,0.8,0.6
3428,0.8,0.6,0.6,0.6
3429,1.0,1.0,1.0,1.0
3430,0.8,0.6,0.8,0.8
3431,0.6,0.8,1.0,0.8
3432,0.6,1.0,1.0,0.6
3433,1.0,0.8,0.8,1.0
3434,0.6,0.6,0.6,1.0
3435,0.8,0.8,0.8,1.0
3436,1.0,0.8,0.6,0.6
3437,0.8,0.8,0.6,0.8
3438,0.8,0.6,0.6,0.6
3439,1.0,0.8,0.6,0.6
3441,0.8,0.8,0.6,0.6
3442,0.8,0.6,0.8,0.6
3443,1.0,1.0,1.0,1.0
3444,0.6,0.8,0.8,0.6
3445,1.0,0.6,0.8,0.8
3446,0.8,1.0,0.8,0.8
3447,1.0,0.8,0.6,0.6
3448,1.0,0.8,0.6,0.8
3449,1.0,0.6,0.6,0.6
3450,0.8,0.8,0.8,0.6
3451,0.8,0.6,0.6,0.6
3452,1.0,0.8,0.6,0.6
3453,1.0,0.6,0.8,0.8
3454,0.6,0.6,0.6,0.6
3455,1.0,0.8,1.0,1.0
3456,0.8,0.6,0.8,0.6
3457,0.8,0.8,0.8,0.8
3458,0.8,0.8,0.8,0.8
3459,0.8,0.6,0.6,0.6
3460,0.8,1.0,1.0,0.6
3461,0.6,0.6,0.8,0.6
3462,0.8,0.8,0.6,1.0
3463,0.8,0.6,0.8,1.0
3464,0.8,0.8,1.0,1.0
3465,0.6,0.6,0.6,0.6
3466,0.6,0.8,0.8,0.8
3467,0.8,0.6,1.0,0.8
3468,1.0,0.8,0.8,1.0
3469,0.6,0.6,0.6,0.6
3470,1.0,1.0,1.0,0.8
3471,0.6,1.0,1.0,0.8
3472,0.8,0.6,0.8,0.6
3473,0.6,0.6,0.6,0.8
3474,0.8,0.8,0.8,0.8
3475,0.6,0.6,0.6,0.6
3476,0.8,0.8,0.6,0.6
3477,1.0,0.8,0.8,0.6
3478,1.0,0.8,0.8,0.8
3479,1.0,1.0,0.8,0.6
3480,0.8,0.6,0.6,0.8
3481,1.0,0.6,0.6,0.6
3482,1.0,1.0,1.0,1.0
3483,1.0,0.8,0.8,1.0
3485,0.8,0.6,0.6,0.6
3486,0.6,0.6,0.6,0.6
3487,0.8,0.8,0.8,0.8
3488,1.0,0.6,0.6,0.6
3489,1.0,0.8,0.8,0.8
3490,0.6,0.6,0.6,0.6
3491,0.8,0.6,0.6,0.6
3493,0.6,0.6,0.8,0.6
3494,0.8,1.0,1.0,0.8
3495,1.0,1.0,0.6,0.6
3496,0.6,0.6,0.6,0.6
3497,0.6,0.6,0.6,0.8
3498,0.8,0.8,0.8,0.8
3499,0.6,0.6,0.6,0.6
3500,0.6,1.0,0.6,1.0
3501,0.6,0.6,0.6,0.6
3502,0.8,0.8,0.8,0.8
3503,0.8,0.8,0.6,0.8
3504,1.0,0.8,0.8,0.8
3505,0.6,0.8,1.0,0.6
3506,0.8,0.6,0.6,0.6
3507,0.8,0.8,0.8,0.8
3508,0.8,1.0,0.8,0.8
3509,0.8,0.8,0.8,0.8
3511,0.8,0.8,0.8,0.8
3512,0.8,0.6,0.6,0.6
3513,0.6,0.6,0.8,0.6
3514,0.6,0.6,0.8,0.8
3515,0.8,0.6,0.6,0.6
3516,1.0,0.8,1.0,1.0
3517,1.0,0.8,0.8,1.0
3518,0.6,0.6,0.6,0.6
3519,0.8,0.6,0.6,0.6
3520,0.8,1.0,1.0,0.8
3522,1.0,0.8,1.0,1.0
3523,0.6,0.6,0.8,0.6
3524,0.8,0.6,0.6,0.8
3525,1.0,1.0,1.0,1.0
3526,1.0,1.0,1.0,1.0
3528,0.8,1.0,1.0,0.8
3529,0.6,0.6,1.0,0.8
3530,1.0,0.8,0.8,1.0
3531,1.0,0.8,0.6,0.8
3533,0.8,0.8,0.6,0.6
3534,1.0,1.0,1.0,0.8
3535,0.8,0.6,0.6,0.6
3536,0.6,0.8,1.0,0.8
3537,0.8,0.8,1.0,1.0
3538,0.6,0.6,0.8,0.8
3539,1.0,1.0,1.0,1.0
3540,0.8,0.6,0.8,0.8
3541,0.8,0.8,0.6,0.6
3542,1.0,0.6,0.6,0.6
3543,0.8,0.6,0.8,0.6
3545,0.6,0.8,0.8,0.8
3548,1.0,0.6,0.6,0.6
3549,1.0,1.0,0.8,0.8
3550,0.6,0.6,0.6,0.6
3551,0.8,0.8,0.8,0.8
3552,1.0,0.8,0.6,0.8
3553,1.0,0.8,0.8,1.0
3554,0.6,0.8,0.6,0.6
3555,1.0,0.6,0.6,0.8
3556,0.8,0.8,0.6,0.6
3557,0.8,0.8,0.6,0.8
3558,0.6,0.6,0.6,0.6
3559,1.0,1.0,1.0,1.0
3560,0.8,1.0,1.0,1.0
3561,0.8,0.6,0.8,0.6
3562,1.0,1.0,1.0,0.8
3563,0.6,0.6,0.6,0.6
3564,0.6,0.6,0.8,0.6
3565,1.0,0.8,1.0,0.6
3566,1.0,0.6,0.8,1.0
3567,0.6,0.8,0.8,0.6
3568,0.6,0.6,0.6,0.8
3569,0.6,0.8,0.8,0.6
3570,1.0,0.8,0.8,1.0
3571,0.6,0.6,0.8,0.6
3572,0.8,0.6,0.8,0.6
3573,0.8,0.6,0.6,0.8
3574,0.8,0.6,0.8,0.8
3575,0.8,1.0,1.0,0.8
3576,1.0,0.8,1.0,1.0
3577,1.0,0.8,0.6,0.6
3578,0.8,0.8,1.0,1.0
3579,0.8,0.6,0.8,0.6
3580,1.0,0.8,0.8,1.0
3581,0.8,0.8,1.0,1.0
3582,0.8,0.8,0.6,0.6
3583,1.0,0.8,1.0,0.6
3584,1.0,0.8,0.8,0.8
3585,0.6,0.6,0.6,0.8
3586,0.6,0.6,0.6,0.6
3587,0.8,0.8,0.8,0.8
3588,0.8,0.8,1.0,1.0
3589,0.8,0.6,0.8,0.8
3590,0.8,0.8,0.8,0.8
3591,0.8,0.6,0.6,0.6
3592,0.8,0.8,0.6,0.6
3593,0.6,0.8,0.8,0.8
3594,0.8,0.8,0.6,0.6
3595,0.8,0.8,0.8,0.8
3598,0.6,0.6,0.6,0.6
3599,0.8,0.6,0.8,0.8
3600,0.8,0.8,0.6,0.6
3601,0.6,0.6,0.6,0.6
3602,1.0,1.0,1.0,1.0
3604,0.6,0.6,0.6,0.6
3605,1.0,0.8,0.8,0.8
3606,0.6,0.6,0.8,0.6
3607,1.0,1.0,1.0,0.8
3608,1.0,0.6,0.8,0.8
3609,1.0,0.6,0.6,1.0
3610,1.0,1.0,0.8,0.8
3611,1.0,0.6,0.8,0.8
3612,0.8,0.6,0.6,0.6
3613,0.8,0.6,0.8,0.8
3614,0.6,0.8,0.6,0.6
3615,1.0,0.8,0.6,1.0
3616,0.8,0.8,0.8,0.8
3617,1.0,0.6,0.6,0.8
3618,0.6,0.8,0.8,0.8
3619,1.0,1.0,1.0,0.8
3620,0.8,1.0,0.6,0.6
3623,0.6,0.6,0.8,0.6
3624,0.8,0.8,0.8,0.8
3625,0.8,0.8,0.8,0.8
3626,0.8,0.6,0.8,0.8
3627,1.0,0.8,0.6,0.8
3628,0.8,0.8,1.0,0.8
3629,0.8,0.8,0.8,0.6
3630,0.8,0.8,0.8,1.0
3631,0.6,1.0,0.8,0.8
3632,0.6,0.6,0.6,0.6
3633,0.6,0.6,0.6,0.6
3634,0.6,0.6,0.6,0.6
3635,0.6,0.6,0.6,0.8
3636,0.6,0.6,0.6,0.6
3637,0.8,0.6,0.6,0.8
3638,0.8,0.6,0.8,0.6
3639,0.8,0.8,0.8,0.6
3640,0.6,0.6,0.6,0.6
3641,0.6,0.6,0.6,0.6
3642,0.8,0.8,0.6,0.8
3643,1.0,0.6,0.6,0.6
3645,1.0,0.8,0.6,0.8
3646,1.0,0.6,0.6,0.8
3647,1.0,0.6,0.6,0.8
3648,0.8,0.8,0.6,0.6
3649,1.0,0.8,0.6,0.6
3650,0.8,0.8,0.8,0.8
3651,0.8,0.6,0.6,0.6
3652,1.0,0.8,0.8,0.8
3653,0.6,0.8,0.6,0.6
3654,1.0,0.6,0.8,0.6
3656,0.8,0.6,0.6,1.0
3657,0.6,0.6,0.6,0.6
3658,1.0,1.0,0.8,0.8
3659,1.0,0.8,1.0,0.8
3660,0.6,0.8,0.8,0.8
3661,0.8,0.8,0.6,0.8
3662,0.8,0.6,0.6,0.8
3663,0.6,0.6,0.8,0.6
3665,1.0,1.0,1.0,1.0
3666,0.8,0.6,0.6,0.6
3667,0.8,0.6,0.6,0.6
3668,0.8,1.0,1.0,0.8
3669,1.0,0.6,0.6,1.0
3670,0.8,0.8,1.0,0.6
3671,0.8,0.8,1.0,0.6
3672,0.8,0.8,1.0,0.8
3675,0.8,0.8,0.8,1.0
3676,0.8,0.6,0.6,0.8
3678,1.0,0.6,0.6,0.8
3679,0.6,0.8,0.8,0.6
3680,1.0,0.8,0.6,0.6
3681,0.8,0.8,0.8,0.8
3682,0.6,0.6,0.8,0.6
3684,0.8,0.8,0.8,1.0
3685,1.0,0.8,0.6,0.6
3686,1.0,1.0,0.8,0.6
3687,1.0,1.0,1.0,1.0
3688,0.6,0.6,0.6,0.6
3689,0.6,0.8,0.8,0.8
3690,1.0,0.8,1.0,1.0
3691,0.8,0.6,0.8,0.8
3692,1.0,0.8,1.0,1.0
3693,0.6,0.8,0.8,0.8
3694,1.0,0.6,0.8,0.6
3695,0.6,0.6,0.6,0.6
3696,0.8,0.6,0.8,0.8
3697,1.0,1.0,1.0,1.0
3698,0.8,0.6,0.8,0.8
3699,0.8,0.8,0.8,0.8
3700,0.6,0.6,0.8,0.6
3702,0.6,0.6,0.6,0.6
3703,0.8,0.8,0.8,0.8
3704,0.6,0.8,1.0,0.6
3705,0.8,1.0,0.6,0.6
3706,1.0,0.6,0.8,1.0
3707,0.8,1.0,0.8,1.0
3708,0.6,0.8,0.6,0.6
3709,1.0,0.6,0.6,0.8
3710,0.8,0.8,0.6,1.0
3711,0.8,1.0,1.0,0.8
3712,1.0,1.0,1.0,1.0
3713,1.0,0.8,1.0,0.6
3714,0.8,1.0,0.8,0.8
3718,0.8,0.6,0.6,0.6
3719,0.6,0.6,0.8,0.6
3720,1.0,0.8,0.8,1.0
3721,0.6,0.8,0.6,0.8
3722,0.8,0.6,0.6,0.6
3723,0.8,1.0,0.8,0.8
3724,0.8,0.6,0.6,0.8
3725,0.8,1.0,0.8,1.0
3726,0.6,0.8,1.0,0.8
3727,0.6,0.8,0.8,0.6
3728,0.6,1.0,0.8,1.0
3729,1.0,1.0,0.6,0.8
3730,0.8,0.6,0.6,0.6
3731,0.6,0.8,0.6,0.6
3732,0.6,0.6,0.6,0.6
3733,0.6,0.8,0.8,0.8
3734,0.8,0.8,0.6,0.6
3735,1.0,1.0,0.6,0.8
3737,0.6,1.0,1.0,0.8
3738,0.8,0.6,0.6,0.6
3739,1.0,0.8,0.6,0.6
3740,0.8,0.8,0.8,0.8
3741,1.0,1.0,0.8,0.8
3742,1.0,0.8,0.8,0.6
3743,1.0,0.8,0.8,0.8
3744,0.8,1.0,1.0,0.8
3745,1.0,1.0,1.0,1.0
3746,0.6,0.6,0.6,0.8
3747,0.8,0.6,0.6,0.6
3748,0.6,0.8,0.8,0.8
3749,0.8,0.8,0.8,0.8
3750,0.8,1.0,1.0,0.6
3751,1.0,0.8,0.6,0.8
3752,0.6,0.6,0.6,0.6
3753,0.8,0.8,1.0,1.0
3754,0.8,0.8,0.8,1.0
3755,1.0,0.6,0.8,0.8
3756,0.8,0.8,0.6,1.0
3757,0.8,0.8,0.8,0.8
3758,0.6,0.8,0.6,0.6
3759,0.8,0.6,1.0,0.8
3760,0.8,0.8,0.6,0.6
3761,1.0,0.8,0.8,1.0
3763,0.8,0.8,0.6,0.8
3764,0.8,0.8,0.8,0.6
3765,0.8,0.6,0.8,1.0
3766,1.0,1.0,0.8,1.0
3767,0.8,0.6,0.6,0.8
3768,0.6,0.8,0.8,0.6
3769,0.6,0.6,0.6,0.6
3770,1.0,1.0,0.8,1.0
3771,0.6,0.6,0.6,0.6
3772,1.0,1.0,1.0,1.0
3773,1.0,0.8,1.0,0.8
3774,0.8,0.6,0.6,0.6
3775,0.8,0.6,1.0,1.0
3776,0.8,0.6,0.6,0.8
3777,0.8,0.8,0.6,0.6
3778,0.8,0.8,0.8,1.0
3779,1.0,0.8,0.6,0.6
3780,0.8,0.6,0.6,0.6
3781,0.8,0.6,0.6,0.6
3782,1.0,1.0,1.0,1.0
3784,1.0,1.0,1.0,0.8
3785,1.0,0.6,0.6,0.8
3786,1.0,0.8,1.0,0.8
3787,0.8,1.0,1.0,0.8
3788,0.8,0.6,0.6,0.6
3789,0.6,0.6,0.6,0.8
3790,0.8,0.8,0.6,0.6
3791,0.8,0.8,0.6,0.6
3792,0.6,0.8,0.8,0.8
3793,0.8,0.6,0.8,0.6
3794,0.8,0.8,0.6,0.8
3795,0.8,0.6,0.6,0.6
3796,0.8,0.6,0.8,0.8
3797,0.8,0.6,0.8,0.6
3798,1.0,1.0,0.8,0.8
3799,1.0,1.0,1.0,1.0
3802,1.0,1.0,0.8,0.6
3803,1.0,1.0,1.0,1.0
3806,0.8,0.6,0.8,0.6
3807,0.6,0.6,0.8,0.8
3809,0.8,0.6,1.0,0.8
3810,1.0,1.0,0.8,0.8
3811,0.8,0.6,0.6,0.6
3812,0.8,0.8,0.6,0.8
3813,0.8,0.6,0.6,0.6
3815,1.0,1.0,0.8,0.6
3816,1.0,1.0,0.6,0.8
3817,0.6,0.6,0.6,0.6
3818,1.0,1.0,0.8,0.6
3819,0.8,0.8,0.6,0.6
3820,1.0,1.0,0.8,0.8
3821,0.8,0.8,0.8,0.8
3822,1.0,0.8,0.8,0.8
3823,1.0,0.8,0.8,0.8
3824,0.8,0.8,0.6,0.6
3825,0.6,0.6,0.6,0.6
3826,0.6,0.8,1.0,1.0
3827,1.0,0.8,0.8,0.8
3828,1.0,0.6,0.6,0.8
3829,0.8,0.8,0.8,0.6
3830,0.8,1.0,0.6,0.6
3831,0.8,0.8,1.0,1.0
3833,1.0,0.6,0.6,0.8
3834,1.0,0.6,0.8,0.8
3835,0.8,0.8,0.8,1.0
3838,0.6,0.6,0.6,0.6
3840,0.8,0.8,0.6,0.6
3842,0.8,0.6,0.6,0.6
3843,1.0,1.0,0.8,1.0
3844,0.8,0.6,0.8,0.6
3845,0.8,1.0,0.8,1.0
3846,0.6,0.8,0.6,0.6
3848,1.0,0.8,0.8,0.6
3849,1.0,1.0,0.8,0.8
3850,0.8,0.6,0.8,0.8
3851,0.6,0.6,0.6,0.8
3852,0.8,0.6,0.6,0.6
3853,1.0,0.8,1.0,1.0
3854,0.8,0.8,0.8,0.8
3855,0.8,0.6,0.6,0.6
3856,0.6,0.6,0.8,1.0
3857,0.6,0.8,0.8,0.6
3858,1.0,0.8,1.0,0.6
3859,1.0,1.0,1.0,1.0
3860,0.6,0.6,0.6,0.6
3861,0.8,1.0,1.0,1.0
3862,0.6,0.6,0.6,0.6
3863,0.6,0.8,1.0,0.8
3864,1.0,1.0,1.0,1.0
3865,1.0,1.0,1.0,1.0
3866,1.0,1.0,1.0,1.0
3867,0.8,0.6,0.6,1.0
3868,0.8,0.6,0.6,0.8
3869,1.0,1.0,1.0,1.0
3870,1.0,0.8,0.6,0.6
3871,0.8,0.8,0.8,0.8
3873,1.0,1.0,1.0,1.0
3874,1.0,0.6,0.8,0.8
3875,1.0,0.8,0.8,0.8
3876,0.6,0.6,0.8,1.0
3877,1.0,1.0,1.0,0.8
3879,0.6,0.8,0.6,0.8
3880,1.0,0.6,0.8,0.8
3881,1.0,0.8,1.0,0.6
3882,1.0,0.8,1.0,1.0
3883,0.8,0.8,0.8,0.8
3884,0.8,0.6,0.6,0.8
3885,0.8,0.8,0.8,0.6
3886,0.6,0.6,0.6,0.6
3887,1.0,0.8,1.0,1.0
3888,1.0,1.0,0.8,0.8
3889,0.8,0.6,1.0,1.0
3890,0.8,0.6,0.6,0.6
3891,1.0,1.0,1.0,1.0
3892,1.0,1.0,1.0,0.8
3893,0.8,0.6,0.6,0.6
3894,1.0,0.8,1.0,0.8
3895,0.8,0.8,0.6,0.8
3896,0.8,0.6,0.6,0.6
3897,0.6,0.6,0.6,0.6
3898,1.0,1.0,1.0,1.0
3899,1.0,0.6,0.8,1.0
3900,0.6,0.6,0.8,1.0
3901,0.8,0.8,0.6,0.6
3902,0.8,0.8,0.6,0.8
3903,1.0,1.0,1.0,1.0
3904,0.8,0.8,0.8,0.8
3905,1.0,0.8,0.6,0.8
3906,1.0,0.6,0.6,0.8
3907,1.0,0.8,1.0,1.0
3908,0.6,0.8,0.6,0.8
3909,0.8,0.8,0.6,1.0
3910,0.6,0.6,0.6,0.6
3911,0.8,0.6,0.6,0.6
3912,0.8,0.6,0.6,0.8
3913,0.8,0.8,0.8,1.0
3914,1.0,0.8,0.8,1.0
3915,0.8,1.0,0.8,1.0
3916,0.8,0.8,0.6,0.6
3917,0.8,0.6,0.6,0.6
3918,1.0,0.8,0.6,1.0
3919,1.0,0.6,0.6,0.6
3920,0.8,0.8,1.0,0.6
3921,1.0,0.8,0.8,0.8
3922,1.0,1.0,1.0,1.0
3923,1.0,1.0,1.0,0.8
3924,0.6,0.6,0.6,0.6
3925,0.6,0.6,0.6,0.6
3926,0.8,0.6,0.8,0.8
3927,0.8,0.6,0.6,0.8
3928,0.8,0.8,1.0,1.0
3929,0.8,0.6,0.8,0.8
3930,1.0,1.0,1.0,0.8
3931,0.8,0.8,0.8,0.6
3932,0.6,0.6,0.8,1.0
3933,0.6,0.8,0.6,0.6
3934,0.8,0.8,0.8,0.8
3935,0.8,0.8,0.8,0.6
3936,0.6,0.6,0.6,0.6
3937,0.8,0.6,0.6,0.8
3940,1.0,0.8,1.0,1.0
3941,1.0,1.0,1.0,1.0
3942,0.8,0.6,0.6,0.6
3943,0.8,0.6,0.8,0.8
3944,1.0,0.8,1.0,0.8
3945,1.0,0.8,0.8,1.0
3946,0.8,0.6,0.8,0.6
3947,0.6,0.8,0.6,0.8
3948,1.0,0.6,0.6,0.6
3949,0.8,1.0,1.0,1.0
3950,0.8,1.0,0.8,0.8
3951,1.0,0.8,0.8,0.8
3952,1.0,0.8,0.8,1.0
3953,0.8,0.6,0.6,0.6
3954,0.8,0.8,0.6,0.8
3955,0.6,0.6,0.8,0.6
3956,0.6,0.6,0.6,0.8
3957,1.0,0.8,0.6,0.8
3958,0.6,0.6,0.6,0.6
3959,1.0,0.6,0.6,0.8
3960,1.0,0.8,0.6,1.0
3961,1.0,1.0,1.0,1.0
3962,1.0,1.0,0.8,0.8
3963,0.8,0.8,0.6,0.6
3964,0.8,0.6,0.6,0.6
3966,1.0,0.8,1.0,1.0
3967,1.0,1.0,1.0,1.0
3968,1.0,0.8,0.8,0.8
3969,0.8,0.6,0.6,0.6
3970,0.6,0.8,0.8,0.6
3971,0.6,0.6,0.6,0.6
3972,0.6,0.8,0.8,0.6
3973,1.0,0.8,1.0,1.0
3974,0.8,0.6,1.0,0.8
3975,0.8,0.8,1.0,1.0
3976,0.6,0.8,0.6,0.6
3977,1.0,0.8,0.6,1.0
3978,1.0,0.8,0.8,1.0
3979,0.6,0.6,0.8,0.8
3980,0.8,0.6,0.6,0.6
3981,1.0,1.0,1.0,0.8
3982,1.0,1.0,1.0,1.0
3983,0.8,0.6,0.6,0.6
3984,0.8,0.8,0.6,0.8
3985,0.8,0.6,0.8,0.6
3986,1.0,1.0,1.0,1.0
3987,0.6,0.6,0.8,0.8
3988,1.0,0.8,0.8,0.8
3989,0.6,0.6,0.6,0.6
3990,0.6,0.6,0.6,0.6
3991,0.8,0.6,0.6,0.6
3992,1.0,0.6,0.8,0.8
3993,1.0,0.6,0.6,0.8
3994,0.8,0.8,0.8,0.8
3995,0.6,0.6,0.6,1.0
3996,0.8,0.8,1.0,0.8
3997,0.6,0.8,0.8,0.8
3999,0.8,0.8,0.6,0.8
4000,1.0,1.0,0.8,1.0
4001,0.8,0.8,0.8,0.6
4002,0.8,0.8,0.8,0.6
4003,1.0,0.8,0.8,0.8
4004,0.8,0.6,0.6,0.6
4005,0.6,0.8,0.8,0.8
4006,1.0,0.6,0.8,0.6
4007,1.0,0.6,0.8,0.8
4008,0.8,0.8,0.8,0.6
4009,1.0,0.6,0.8,0.6
4010,0.8,0.6,0.6,0.8
4011,0.8,0.8,0.6,1.0
4012,0.6,0.8,0.8,0.6
4013,1.0,0.8,0.8,0.8
4014,0.6,0.6,0.6,0.6
4015,0.8,0.8,1.0,1.0
4016,0.6,0.6,0.8,0.8
4017,0.8,1.0,0.8,0.8
4018,1.0,1.0,0.8,0.6
4019,0.6,0.6,0.6,0.6
4020,0.8,0.6,0.6,0.6
4021,1.0,0.6,0.8,0.6
4022,1.0,0.8,0.6,0.8
4023,0.8,0.8,0.6,0.6
4024,0.8,0.6,0.6,0.8
4026,0.8,0.8,0.8,0.8
4027,0.8,0.8,0.8,1.0
4028,0.8,0.8,0.6,0.8
4029,1.0,1.0,1.0,0.8
4030,1.0,0.6,0.6,0.6
4031,0.8,0.6,0.6,0.6
4032,1.0,1.0,1.0,1.0
4033,0.8,0.6,0.6,0.6
4034,0.8,0.6,0.6,0.8
4035,1.0,0.8,0.8,1.0
4036,1.0,1.0,1.0,1.0
4037,1.0,0.6,0.6,0.8
4038,0.8,0.6,1.0,0.6
4039,0.6,0.6,0.6,0.6
4040,0.6,0.6,0.6,0.6
4041,0.8,0.6,0.6,0.8
4042,0.6,0.8,0.8,0.6
4043,0.6,0.8,0.8,0.6
4044,0.6,0.6,0.6,0.8
4045,0.8,0.8,0.6,0.6
4046,1.0,1.0,0.6,0.6
4047,0.8,0.6,1.0,0.8
4048,0.8,1.0,0.8,1.0
4049,0.8,1.0,0.6,0.8
4050,0.8,1.0,1.0,1.0
4051,0.8,1.0,0.8,0.8
4052,1.0,0.8,0.8,1.0
4053,1.0,1.0,0.8,0.8
4054,0.8,0.6,0.6,0.6
4055,0.8,1.0,0.8,1.0
4056,1.0,1.0,1.0,1.0
4057,0.8,0.6,0.6,0.6
4058,0.8,0.8,0.8,0.8
4059,1.0,0.8,1.0,0.8
4060,1.0,1.0,0.8,1.0
4061,1.0,1.0,1.0,1.0
4062,1.0,0.8,0.8,1.0
4063,1.0,0.6,0.8,0.8
4064,1.0,0.8,0.8,1.0
4065,0.8,0.6,0.8,0.6
4066,0.6,0.6,0.6,0.6
4067,0.8,0.8,0.8,0.8
4068,1.0,0.8,0.6,0.6
4069,0.8,1.0,1.0,1.0
4070,0.8,0.8,0.8,0.8
4071,1.0,0.8,0.8,0.8
4072,0.6,0.6,0.6,0.8
4073,1.0,0.6,1.0,1.0
4074,1.0,1.0,1.0,1.0
4075,0.8,0.8,0.6,1.0
4076,1.0,1.0,1.0,0.8
4077,0.6,0.6,0.6,0.8
4078,0.8,0.8,0.8,0.6
4079,1.0,1.0,1.0,1.0
4080,0.8,0.6,0.6,0.8
4081,1.0,0.8,0.8,1.0
4082,0.8,0.6,0.8,0.6
4083,1.0,1.0,1.0,1.0
4084,0.8,0.6,0.6,0.8
4085,0.8,0.8,0.6,0.6
4086,1.0,0.6,0.8,0.6
4087,0.8,0.8,0.6,0.8
4088,0.8,0.8,0.6,0.6
4089,1.0,1.0,0.8,1.0
4090,0.6,0.6,0.8,0.8
4091,0.8,0.8,1.0,0.8
4092,1.0,0.8,0.8,0.8
4093,1.0,1.0,1.0,1.0
4094,1.0,1.0,1.0,1.0
4095,1.0,0.8,0.8,1.0
4096,0.8,0.8,1.0,0.8
4097,0.8,0.8,1.0,0.8
4098,0.6,0.8,0.8,0.8
4099,0.6,0.6,0.6,0.6
4100,1.0,0.8,1.0,0.8
4101,0.6,0.6,0.8,0.6
4102,0.6,0.8,0.8,1.0
4103,1.0,0.8,0.8,1.0
4104,0.6,0.6,0.8,0.6
4105,1.0,0.8,1.0,0.8
4106,0.6,0.8,0.6,0.8
4107,0.8,0.8,0.8,0.8
4108,1.0,0.8,0.6,0.8
4109,0.8,0.6,1.0,0.8
4110,0.8,0.8,0.8,0.8
4111,0.6,0.8,0.6,0.8
4112,1.0,0.8,0.8,0.8
4113,0.8,0.8,0.8,0.6
4114,0.6,1.0,0.6,0.6
4116,0.8,0.8,0.6,0.8
4117,0.8,0.6,0.6,0.6
4118,1.0,0.6,0.8,0.6
4119,0.6,0.8,0.8,0.6
4120,0.8,0.6,0.8,0.6
4121,1.0,0.8,0.8,1.0
4122,0.6,0.8,0.6,0.6
4123,0.8,0.8,0.6,0.8
4124,0.8,0.6,0.8,0.6
4125,1.0,0.6,0.6,0.6
4126,1.0,1.0,1.0,0.8
4127,0.8,0.8,1.0,0.8
4128,0.8,0.6,0.6,0.6
4129,0.8,1.0,0.8,0.8
4130,1.0,0.8,0.8,1.0
4131,1.0,1.0,0.8,0.8
4132,0.8,0.8,0.8,0.8
4133,0.8,1.0,1.0,1.0
4134,0.6,0.6,0.8,0.6
4135,0.6,0.6,0.6,0.6
4136,0.8,0.8,0.6,1.0
4137,1.0,0.8,1.0,0.8
4138,0.8,0.8,0.8,0.8
4139,0.6,0.6,0.8,0.6
4140,0.8,0.8,0.6,0.6
4141,0.8,1.0,1.0,0.8
4142,0.8,1.0,1.0,1.0
4143,0.8,0.8,1.0,0.8
4144,1.0,0.8,0.8,1.0
4145,0.6,0.6,0.6,0.6
4146,0.8,0.8,0.8,0.8
4148,0.8,1.0,0.8,1.0
4149,0.8,0.6,0.8,0.6
4151,1.0,1.0,1.0,0.8
4152,1.0,0.8,0.8,0.8
4153,1.0,0.8,0.8,0.8
4155,0.6,0.6,0.8,0.6
4156,0.8,0.6,0.6,0.6
4157,1.0,1.0,1.0,1.0
4158,0.6,0.6,0.6,0.6
4159,0.8,0.6,0.8,0.6
4160,0.8,0.6,1.0,0.8
4161,1.0,1.0,1.0,1.0
4166,0.8,0.6,0.8,1.0
4167,0.6,0.6,0.8,0.6
4168,0.8,0.8,1.0,1.0
4169,1.0,0.6,0.8,1.0
4170,1.0,0.6,1.0,1.0
4171,1.0,1.0,0.8,1.0
4172,1.0,1.0,0.8,0.6
4174,0.6,0.8,0.8,0.6
4175,0.6,0.6,0.6,0.6
4177,0.8,0.8,1.0,1.0
4178,0.6,0.8,0.6,0.6
4179,1.0,0.8,1.0,1.0
4180,1.0,0.8,0.8,0.6
4181,0.8,0.6,1.0,0.6
4182,0.8,0.8,0.6,1.0
4183,0.6,0.6,0.6,0.8
4184,0.6,0.6,0.6,0.6
4185,0.6,0.8,0.6,0.8
4186,0.8,0.6,1.0,1.0
