convo_id,msg_id,timestamp,full_text,affcon_rapport,sentence_id,speaker,reply_to,speaker_intention,receiver_perception,receiver,absolute_message_index,relative_message_index,year,game_score_speaker,game_score_receiver,game_score_delta,deception_quadrant,num_words,num_characters
Game4-austria-france,Game4-austria-france-77,1331,"Sorry, the bot was down for a short bit.",0,17879,france-Game4,Game4-austria-france-76,Truth,Truth,austria-Game4,1331,77,1906,12,21,9,Straightforward,9,40
Game4-austria-france,Game4-austria-france-77,1331,"Sorry, the bot was down for a short bit.",1,17879,france-Game4,Game4-austria-france-76,Truth,Truth,austria-Game4,1331,77,1906,12,21,9,Straightforward,9,40
Game4-austria-france,Game4-austria-france-76,1321,"Just as a sidenote, I noticed you held in Budapest, but it could have potentially supported Serbia to Rumania.",0,17878,france-Game4,Game4-austria-france-75,Truth,Truth,austria-Game4,1321,76,1906,12,21,9,Straightforward,19,110
Game4-austria-france,Game4-austria-france-75,1320,I'll do what I can in the North,0,17877,france-Game4,Game4-austria-france-74,Truth,Truth,austria-Game4,1320,75,1906,12,21,9,Straightforward,8,31
Game4-austria-france,Game4-austria-france-75,1320,Russia is in a really good position to wipe you off the map so I would definitely try to slow him down.,1,17876,france-Game4,Game4-austria-france-74,Truth,Truth,austria-Game4,1320,75,1906,12,21,9,Straightforward,22,103
Game4-austria-france,Game4-austria-france-74,1319,"Darn, we weren't on the same page last turn, but I'm super glad to see you work with Turkey again",1,17875,france-Game4,Game4-austria-france-73,Truth,Truth,austria-Game4,1319,74,1906,12,21,9,Straightforward,20,97
Game4-austria-france,Game4-austria-france-73,1299,"I was assuming a move like that meant you might be working with Turkey again, which would probably be a huge help for you",1,17874,france-Game4,Game4-austria-france-72,Truth,Truth,austria-Game4,1299,73,1906,12,21,9,Straightforward,24,121
Game4-austria-france,Game4-austria-france-72,1298,"Disbanding Albania was a mistake, I'll admit",1,17873,austria-Game4,Game4-austria-france-71,Truth,Truth,france-Game4,1298,72,1906,3,-6,-9,Straightforward,7,44
Game4-austria-france,Game4-austria-france-69,1274,"If you can support a hold in Budapest, could I take Venice for the time being?",1,17869,austria-Game4,Game4-austria-france-68,Truth,Truth,france-Game4,1274,69,1906,3,-6,-9,Straightforward,16,78
Game4-austria-france,Game4-austria-france-61,1212,What gives with the move to Trieste?,1,17867,france-Game4,Game4-austria-france-60,Truth,Truth,austria-Game4,1212,61,1905,9,13,4,Straightforward,7,36
Game4-austria-france,Game4-austria-france-59,1176,"I agree, I would definitely not leave yourself open to being stabbedd by Russia if possible",0,17866,france-Game4,Game4-austria-france-58,Truth,Truth,austria-Game4,1176,59,1905,9,13,4,Straightforward,16,91
Game4-austria-france,Game4-austria-france-58,1166,"I'm fine with keeping out of Tyr and Tri to maintain a dmz between us

I'm not 100% sure about Russia at the moment, I feel as though as soon as Turkey is gone he will move against me",1,17864,austria-Game4,Game4-austria-france-57,Truth,Lie,france-Game4,1166,58,1905,5,1,-4,Cassandra,39,183
Game4-austria-france,Game4-austria-france-57,1162,"Also, any thoughts on Russia?",0,17863,france-Game4,Game4-austria-france-56,Truth,Truth,austria-Game4,1162,57,1905,9,13,4,Straightforward,5,29
Game4-austria-france,Game4-austria-france-56,1154,We need to move quickly if we still want to get the edge on Turkey,1,17862,france-Game4,Game4-austria-france-55,Truth,Truth,austria-Game4,1154,56,1905,9,13,4,Straightforward,15,66
Game4-austria-france,Game4-austria-france-55,1153,"Not sure why Italy disbanded Ionian, but I figure he may have missed the deadline for builds",0,17861,france-Game4,Game4-austria-france-54,Truth,Truth,austria-Game4,1153,55,1905,9,13,4,Straightforward,17,92
Game4-austria-france,Game4-austria-france-52,1148,You have zero threats and allies all around you.,1,17858,france-Game4,Game4-austria-france-51,Truth,Truth,austria-Game4,1148,52,1904,9,13,4,Straightforward,9,48
Game4-austria-france,Game4-austria-france-49,1079,I thought you two were fighting by bouncing in the Adriatic so much,1,17856,france-Game4,Game4-austria-france-48,Truth,Truth,austria-Game4,1079,49,1904,6,7,1,Straightforward,14,69
Game4-austria-france,Game4-austria-france-47,1076,It might work in our favor actually if the plan is to dislodge Turkey from the Ionian- we have a total of 4 fleets to his 3.,1,17853,france-Game4,Game4-austria-france-46,Truth,Truth,austria-Game4,1076,47,1904,6,7,1,Straightforward,27,124
Game4-austria-france,Game4-austria-france-46,1069,That was mainly to stop Turkey getting a foothold there,1,17852,austria-Game4,Game4-austria-france-45,Truth,Truth,france-Game4,1069,46,1904,5,4,-1,Straightforward,10,55
Game4-austria-france,Game4-austria-france-45,1068,"By the way, what is your plan with the Adriatic Sea?",1,17850,france-Game4,Game4-austria-france-44,Truth,Truth,austria-Game4,1068,45,1904,6,7,1,Straightforward,11,52
Game4-austria-france,Game4-austria-france-44,1067,I'm assuming a retreat to Ukraine with the idea of taking Rumania?,0,17849,france-Game4,Game4-austria-france-43,Truth,Truth,austria-Game4,1067,44,1904,6,7,1,Straightforward,12,66
Game4-austria-france,Game4-austria-france-44,1067,I love to see you working with Russia against Turkey.,0,17848,france-Game4,Game4-austria-france-43,Truth,Truth,austria-Game4,1067,44,1904,6,7,1,Straightforward,10,53
Game4-austria-france,Game4-austria-france-42,930,What are your thoughts on this game right now?,1,17847,france-Game4,Game4-austria-france-41,Truth,Truth,austria-Game4,930,42,1903,5,5,0,Straightforward,9,46
Game4-austria-france,Game4-austria-france-41,831,Looks like you are in good shape.,0,17844,france-Game4,Game4-austria-france-40,Truth,Truth,austria-Game4,831,41,1903,5,5,0,Straightforward,7,33
Game4-austria-france,Game4-austria-france-40,686,Russia was not responding due to the weekend and he said he would be extremely enthusiastic to work with you.,1,17843,france-Game4,Game4-austria-france-39,Truth,Truth,austria-Game4,686,40,1902,5,5,0,Straightforward,20,109
Game4-austria-france,Game4-austria-france-39,517,I imagine it'll pick back up once orders start going through,0,17842,austria-Game4,Game4-austria-france-38,Truth,Truth,france-Game4,517,39,1902,4,2,-2,Straightforward,11,60
Game4-austria-france,Game4-austria-france-39,517,I think that's just because it's the weekend.,0,17841,austria-Game4,Game4-austria-france-38,Truth,Truth,france-Game4,517,39,1902,4,2,-2,Straightforward,8,45
Game4-austria-france,Game4-austria-france-38,516,"It has been very quiet lately, which is concerning me greatly.",1,17840,france-Game4,Game4-austria-france-37,Truth,Truth,austria-Game4,516,38,1902,6,8,2,Straightforward,11,62
Game4-austria-france,Game4-austria-france-32,481,Any chance you and Russia can figure things out to recapture Rumania from Turkey?,1,17834,france-Game4,Game4-austria-france-31,Truth,Truth,austria-Game4,481,32,1902,6,8,2,Straightforward,14,81
Game4-austria-france,Game4-austria-france-32,481,"I'm not trying to be super nosy, and I apologize in advance if I am coming off that way, but for my long term interests it is pretty important that Turkey doesn't start explosively growing and wiping out half of the map.",1,17833,france-Game4,Game4-austria-france-31,Truth,Truth,austria-Game4,481,32,1902,6,8,2,Straightforward,42,220
Game4-austria-france,Game4-austria-france-31,478,So it seems like Turkey has been playing both sides from the start.,0,17832,france-Game4,Game4-austria-france-30,Truth,Truth,austria-Game4,478,31,1902,6,8,2,Straightforward,13,67
Game4-austria-france,Game4-austria-france-30,477,"Somehow, when the orders were read, Turkey had convinced both you and Russia to work with him.",1,17831,france-Game4,Game4-austria-france-29,Truth,Truth,austria-Game4,477,30,1902,6,8,2,Straightforward,17,94
Game4-austria-france,Game4-austria-france-30,477,"In the first year, Russia told me he was working with you against Turkey.",0,17830,france-Game4,Game4-austria-france-29,Truth,Truth,austria-Game4,477,30,1902,6,8,2,Straightforward,14,73
Game4-austria-france,Game4-austria-france-29,474,Any updates on your plans regarding Turkey?,1,17828,france-Game4,Game4-austria-france-28,Truth,Truth,austria-Game4,474,29,1902,6,8,2,Straightforward,7,43
Game4-austria-france,Game4-austria-france-27,439,You need a build this turn,1,17826,france-Game4,Game4-austria-france-26,Truth,Truth,austria-Game4,439,27,1902,6,8,2,Straightforward,6,26
Game4-austria-france,Game4-austria-france-25,408,"I think Turkey is sowing a lot of discord between Russia, you, and Italy to his own advantage",0,17824,france-Game4,Game4-austria-france-24,Truth,Truth,austria-Game4,408,25,1902,6,8,2,Straightforward,18,93
Game4-austria-france,Game4-austria-france-25,408,Hopefully you have things figured out with your neighbors.,1,17823,france-Game4,Game4-austria-france-24,Truth,Truth,austria-Game4,408,25,1902,6,8,2,Straightforward,9,58
Game4-austria-france,Game4-austria-france-24,393,I haven't heard from England or Germany on why they plan to do unfortunately,0,17821,austria-Game4,Game4-austria-france-23,Truth,Truth,france-Game4,393,24,1902,4,2,-2,Straightforward,14,76
Game4-austria-france,Game4-austria-france-21,370,The army could be needed more in Albania,1,17820,france-Game4,Game4-austria-france-20,Truth,Truth,austria-Game4,370,21,1902,6,8,2,Straightforward,8,40
Game4-austria-france,Game4-austria-france-21,370,Not sure if it is the best plan if Russia and Turkey are working together.,0,17819,france-Game4,Game4-austria-france-20,Truth,Truth,austria-Game4,370,21,1902,6,8,2,Straightforward,15,74
Game4-austria-france,Game4-austria-france-19,368,But is the plan to convoy Venice to Tunis?,0,17817,france-Game4,Game4-austria-france-18,Truth,Truth,austria-Game4,368,19,1902,6,8,2,Straightforward,9,42
Game4-austria-france,Game4-austria-france-19,368,I was wondering for the longest time about you and Italy's moves.,0,17815,france-Game4,Game4-austria-france-18,Truth,Truth,austria-Game4,368,19,1902,6,8,2,Straightforward,12,65
Game4-austria-france,Game4-austria-france-17,366,Wouldn't A Smyrna make more sense to capture Armenia and then Sev?,0,17809,france-Game4,Game4-austria-france-16,Truth,Truth,austria-Game4,366,17,1902,6,8,2,Straightforward,12,66
Game4-austria-france,Game4-austria-france-18,367,Wouldn't A Smyrna make more sense to capture Armenia and then Sev?,1,17809,france-Game4,Game4-austria-france-17,Truth,Truth,austria-Game4,367,18,1902,6,8,2,Straightforward,12,66
Game4-austria-france,Game4-austria-france-17,366,"Likewise, if Turkey intended to take Sevastopol.",0,17808,france-Game4,Game4-austria-france-16,Truth,Truth,austria-Game4,366,17,1902,6,8,2,Straightforward,7,48
Game4-austria-france,Game4-austria-france-18,367,"Likewise, if Turkey intended to take Sevastopol.",1,17808,france-Game4,Game4-austria-france-17,Truth,Truth,austria-Game4,367,18,1902,6,8,2,Straightforward,7,48
Game4-austria-france,Game4-austria-france-17,366,"If Russia was worried about Turkey, wouldn't they build A Moscow?",1,17807,france-Game4,Game4-austria-france-16,Truth,Truth,austria-Game4,366,17,1902,6,8,2,Straightforward,11,65
Game4-austria-france,Game4-austria-france-18,367,"If Russia was worried about Turkey, wouldn't they build A Moscow?",1,17807,france-Game4,Game4-austria-france-17,Truth,Truth,austria-Game4,367,18,1902,6,8,2,Straightforward,11,65
Game4-austria-france,Game4-austria-france-17,366,I think it's the most likely explanation for A Warsaw.,1,17806,france-Game4,Game4-austria-france-16,Truth,Truth,austria-Game4,366,17,1902,6,8,2,Straightforward,10,54
Game4-austria-france,Game4-austria-france-18,367,I think it's the most likely explanation for A Warsaw.,0,17806,france-Game4,Game4-austria-france-17,Truth,Truth,austria-Game4,367,18,1902,6,8,2,Straightforward,10,54
Game4-austria-france,Game4-austria-france-14,355,It looked like you and Turkey were buddies but those Turkish builds aren't that ideal for you I think.,0,17804,france-Game4,Game4-austria-france-13,Truth,Truth,austria-Game4,355,14,1902,6,8,2,Straightforward,19,102
Game4-austria-france,Game4-austria-france-14,355,What exactly is going on in your region?,1,17803,france-Game4,Game4-austria-france-13,Truth,Truth,austria-Game4,355,14,1902,6,8,2,Straightforward,8,40
Game4-austria-france,Game4-austria-france-13,345,"Ah yes, that it's unfortunate",0,17801,austria-Game4,Game4-austria-france-12,Truth,Truth,france-Game4,345,13,1902,4,2,-2,Straightforward,5,29
Game4-austria-france,Game4-austria-france-11,330,"I have no chance of keeping Munich and England is in the channel, so it's honestly a less than ideal situation.",0,17800,france-Game4,Game4-austria-france-10,Truth,Truth,austria-Game4,330,11,1901,6,8,2,Straightforward,21,111
Game4-austria-france,Game4-austria-france-10,291,May I ask if you have made any alliances?,1,17799,austria-Game4,Game4-austria-france-9,Truth,Truth,france-Game4,291,10,1901,4,2,-2,Straightforward,9,41
Game4-austria-france,Game4-austria-france-10,291,You've done well getting 3 builds this season!,1,17798,austria-Game4,Game4-austria-france-9,Truth,Truth,france-Game4,291,10,1901,4,2,-2,Straightforward,8,46
Game4-austria-france,Game4-austria-france-8,263,"Naturally, I don't want to give too much away but I reckon you'll be able to tell soon enough",0,17796,austria-Game4,Game4-austria-france-7,Truth,Truth,france-Game4,263,8,1901,3,3,0,Straightforward,19,93
Game4-austria-france,Game4-austria-france-3,111,What are your thoughts in terms of your moves?,0,17792,france-Game4,Game4-austria-france-2,Truth,Truth,austria-Game4,111,3,1901,3,3,0,Straightforward,9,46
Game4-austria-france,Game4-austria-france-3,111,What are your thoughts in terms of your moves?,1,17792,france-Game4,Game4-austria-france-2,Truth,Truth,austria-Game4,111,3,1901,3,3,0,Straightforward,9,46
Game4-austria-france,Game4-austria-france-2,71,I have not yet heard anything from Italy unfortunately.,0,17791,austria-Game4,Game4-austria-france-1,Truth,Truth,france-Game4,71,2,1901,3,3,0,Straightforward,9,55
Game4-turkey-austria,Game4-turkey-austria-60,1278,"Aye, from Serbia if you could",0,17785,austria-Game4,Game4-turkey-austria-59,Truth,Truth,turkey-Game4,1278,60,1906,3,0,-3,Straightforward,6,29
Game4-turkey-austria,Game4-turkey-austria-59,1255,And now there's support for you into Rum if you want it.,0,17784,turkey-Game4,Game4-turkey-austria-58,Truth,Truth,austria-Game4,1255,59,1905,6,9,3,Straightforward,12,56
Game4-turkey-austria,Game4-turkey-austria-57,1174,I do reckon he'll try to come after me after I betrayed him at the start,1,17783,austria-Game4,Game4-turkey-austria-56,Truth,Truth,turkey-Game4,1174,57,1905,5,5,0,Straightforward,16,72
Game4-turkey-austria,Game4-turkey-austria-56,1172,"However, if Russia doesn't move his armies west to Boh and SIL or he moves MOS to UKR, it will be pretty obvious that he's just going to take you out.",1,17782,turkey-Game4,Game4-turkey-austria-55,Truth,Truth,austria-Game4,1172,56,1905,5,5,0,Straightforward,31,150
Game4-turkey-austria,Game4-turkey-austria-56,1172,"Russia should be moving to Boh and Sil, you and I should get into ION and TYS, knock Italy out because why not.",0,17781,turkey-Game4,Game4-turkey-austria-55,Truth,Truth,austria-Game4,1172,56,1905,5,5,0,Straightforward,23,111
Game4-turkey-austria,Game4-turkey-austria-54,1170,"If not, I will obviously just help France take it out for the price of my survival.",0,17778,turkey-Game4,Game4-turkey-austria-53,Truth,Truth,austria-Game4,1170,54,1905,5,5,0,Straightforward,17,83
Game4-turkey-austria,Game4-turkey-austria-54,1170,Call a truce and you and I can both try and hold France back.,0,17777,turkey-Game4,Game4-turkey-austria-53,Truth,Truth,austria-Game4,1170,54,1905,5,5,0,Straightforward,14,61
Game4-turkey-austria,Game4-turkey-austria-54,1170,If you can convince Russia to worry about the main threat - France.,1,17776,turkey-Game4,Game4-turkey-austria-53,Truth,Truth,austria-Game4,1170,54,1905,5,5,0,Straightforward,13,67
