feature_politeness_==Please==,feature_politeness_==Please_start==,feature_politeness_==HASHEDGE==,feature_politeness_==Indirect_(btw)==,feature_politeness_==Hedges==,feature_politeness_==Factuality==,feature_politeness_==Deference==,feature_politeness_==Gratitude==,feature_politeness_==Apologizing==,feature_politeness_==1st_person_pl.==,feature_politeness_==1st_person==,feature_politeness_==1st_person_start==,feature_politeness_==2nd_person==,feature_politeness_==2nd_person_start==,feature_politeness_==Indirect_(greeting)==,feature_politeness_==Direct_question==,feature_politeness_==Direct_start==,feature_politeness_==HASPOSITIVE==,feature_politeness_==HASNEGATIVE==,feature_politeness_==SUBJUNCTIVE==,feature_politeness_==INDICATIVE==,Input.deception_quadrant,Input.deception_quadrant_cat,affcon_gamemove,affcon_reasoning,affcon_rapport,affcon_shareinformation,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,Straightforward,1,1,1,1,1,25,21.49,34.44,96.63,25.77,25,4,84,56,12,8,4,0,0,0,4,4,0,16,12,8,12,4,24,4,4,4,0,0,8,4,4,4,0,0,8,0,0,0,0,20,12,4,8,4,0,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0,4,4,24,4,20,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,10,1.92,50,43.37,25.77,10,10,90,60,30,20,10,10,0,0,0,10,0,10,20,0,10,0,30,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,20,10,0,10,0,0,0,0,0,0,0,0,0,20,10,0,10,0,0,0,10,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,18,18.82,50,87.07,98.27,18,11.11,88.89,55.56,22.22,16.67,11.11,0,5.56,0,0,5.56,0,16.67,11.11,5.56,5.56,5.56,27.78,0,0,5.56,0,5.56,5.56,5.56,0,0,0,0,11.11,0,0,0,0,11.11,0,5.56,0,5.56,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.78,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,5.56,0,0,5.56,0,0,0,5.56,5.56,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Straightforward,1,1,1,1,1,13,24.14,1,94.81,25.77,13,15.38,76.92,61.54,15.38,15.38,15.38,0,0,0,0,0,7.69,15.38,7.69,7.69,15.38,7.69,15.38,7.69,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,23.08,0,0,7.69,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,Straightforward,1,0,0,1,1,14,5.89,50,99,25.77,14,7.14,85.71,57.14,21.43,21.43,7.14,7.14,7.14,0,0,0,0,14.29,14.29,7.14,7.14,7.14,35.71,7.14,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,35.71,14.29,0,14.29,7.14,0,14.29,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,21.43,0,14.29,0,0,14.29,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,Straightforward,1,1,0,1,0,30,70.69,63.05,99,25.77,30,16.67,73.33,50,13.33,13.33,6.67,3.33,3.33,0,0,0,10,13.33,10,3.33,10,0,13.33,0,0,0,3.33,3.33,0,0,0,0,0,0,6.67,0,0,0,0,10,6.67,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,10,3.33,0,6.67,0,0,3.33,10,3.33,20,0,10,10,3.33,0,0,0,0,0,0,0,0,0,0,0,26.67,3.33,10,0,0,0,0,0,0,6.67,0,6.67
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,Straightforward,1,1,1,1,1,26,33.48,64.99,63.54,25.77,26,7.69,88.46,61.54,19.23,19.23,7.69,0,3.85,0,7.69,0,3.85,15.38,7.69,3.85,15.38,0,11.54,26.92,15.38,0,0,11.54,7.69,3.85,3.85,0,0,0,11.54,0,0,0,0,3.85,0,0,0,0,0,3.85,3.85,3.85,0,0,3.85,0,3.85,0,0,7.69,0,0,7.69,0,0,0,3.85,0,11.54,0,11.54,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,Straightforward,1,0,1,0,1,24,96.33,10.58,74.76,99,24,20.83,87.5,45.83,12.5,8.33,8.33,0,0,0,0,4.17,8.33,16.67,4.17,0,4.17,0,20.83,16.67,12.5,0,0,8.33,12.5,12.5,0,0,0,0,0,0,0,0,0,16.67,0,8.33,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,12.5,0,8.33,0,8.33,0,0,8.33,0,16.67,4.17,8.33,4.17,0,0,0,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,Straightforward,1,,1,1,1,21,99,68.29,1,25.77,21,14.29,76.19,42.86,0,0,0,0,0,0,0,0,14.29,19.05,4.76,4.76,4.76,4.76,9.52,4.76,4.76,0,4.76,4.76,0,0,0,0,0,0,9.52,0,9.52,0,0,9.52,0,0,4.76,4.76,0,0,4.76,4.76,0,0,4.76,4.76,0,0,0,9.52,9.52,0,0,0,0,0,4.76,0,9.52,0,9.52,0,0,0,0,4.76,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,15,84.62,25.24,10.08,1,15,26.67,73.33,46.67,20,13.33,6.67,0,6.67,0,0,6.67,13.33,13.33,6.67,0,0,6.67,13.33,0,0,0,0,6.67,6.67,0,6.67,6.67,0,0,6.67,0,0,0,0,26.67,0,0,0,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0,13.33,0,0,0,6.67,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,19,35.06,29.92,50.35,25.77,19,31.58,84.21,63.16,15.79,10.53,5.26,5.26,0,0,0,5.26,0,21.05,10.53,5.26,10.53,5.26,21.05,0,0,5.26,0,0,0,0,0,0,0,0,10.53,0,0,0,0,15.79,0,0,5.26,0,0,10.53,0,0,0,0,0,0,0,0,0,15.79,5.26,5.26,5.26,0,0,5.26,10.53,0,10.53,0,5.26,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,Straightforward,1,1,1,,1,5,52.71,50,1,25.77,5,0,100,80,40,0,0,0,0,0,0,40,20,20,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,20,0,0,0,20,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,Straightforward,1,1,1,1,1,7,5.89,99,99,25.77,7,0,100,71.43,28.57,14.29,0,0,14.29,0,0,14.29,0,14.29,14.29,14.29,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,57.14,28.57,28.57,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,Straightforward,1,,1,1,1,30,97.53,1,99,1,30,6.67,90,60,10,10,10,0,0,0,0,0,13.33,23.33,6.67,0,6.67,6.67,13.33,6.67,3.33,0,0,3.33,6.67,0,6.67,0,6.67,0,3.33,0,3.33,0,0,16.67,0,0,0,6.67,0,13.33,0,0,0,0,0,0,0,0,0,16.67,3.33,3.33,6.67,3.33,0,3.33,6.67,6.67,13.33,3.33,10,0,0,0,0,0,0,3.33,0,0,0,0,0,0,10,3.33,6.67,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Straightforward,1,0,0,1,0,9,1,98.62,58.07,99,9,22.22,100,77.78,33.33,33.33,11.11,0,22.22,0,0,0,0,11.11,33.33,11.11,0,11.11,44.44,11.11,0,0,0,0,11.11,11.11,0,0,0,0,22.22,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,11.11,0,0,33.33,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Straightforward,1,1,,1,,30,1.05,4.8,82.75,1.03,30,16.67,93.33,66.67,23.33,13.33,10,0,3.33,0,0,10,0,10,16.67,6.67,13.33,3.33,20,0,0,3.33,0,3.33,3.33,0,3.33,0,3.33,0,6.67,0,0,0,0,20,0,0,10,3.33,0,13.33,0,0,0,0,3.33,3.33,0,0,0,6.67,0,0,6.67,0,0,0,13.33,0,13.33,3.33,10,0,3.33,0,0,0,0,0,0,0,0,0,0,0,20,3.33,10,0,0,0,0,0,0,0,0,6.67
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Straightforward,1,1,1,1,1,11,99,96.52,85.21,25.77,11,9.09,81.82,63.64,9.09,9.09,0,9.09,0,0,0,0,27.27,27.27,0,0,0,0,18.18,9.09,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,9.09,9.09,9.09,0,0,0,18.18,9.09,27.27,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,Straightforward,1,0,0,0,0,68,10.86,55.84,98.31,8.31,68,7.35,94.12,64.71,17.65,14.71,7.35,2.94,4.41,0,0,2.94,0,17.65,14.71,10.29,8.82,4.41,25,2.94,2.94,0,2.94,1.47,7.35,2.94,4.41,1.47,2.94,1.47,11.76,0,0,0,0,10.29,0,1.47,0,2.94,1.47,5.88,2.94,1.47,1.47,0,0,0,0,0,0,14.71,5.88,2.94,4.41,1.47,2.94,0,26.47,4.41,20.59,4.41,11.76,5.88,1.47,0,0,0,0,0,0,0,0,0,0,0,20.59,1.47,4.41,0,0,0,0,2.94,5.88,5.88,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,28,9.53,23.75,52.86,87.2,28,10.71,75,42.86,17.86,10.71,7.14,0,3.57,0,0,7.14,0,3.57,7.14,3.57,10.71,3.57,21.43,0,0,0,0,0,10.71,7.14,3.57,0,3.57,0,7.14,0,0,3.57,0,10.71,0,0,7.14,7.14,3.57,7.14,0,0,0,0,0,0,0,0,0,10.71,0,0,3.57,7.14,0,0,28.57,0,14.29,3.57,7.14,3.57,0,0,0,0,0,3.57,0,0,0,0,0,0,25,0,7.14,3.57,0,3.57,0,7.14,0,3.57,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Straightforward,1,1,1,1,1,8,1,99,99,25.77,8,12.5,100,75,37.5,25,12.5,0,12.5,0,0,12.5,0,12.5,25,12.5,0,0,37.5,12.5,0,12.5,0,0,0,0,0,0,0,0,25,0,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,37.5,0,25,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,12.5,0,0,12.5,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Straightforward,1,1,1,1,1,8,38.6,10.58,99,99,8,12.5,100,50,25,12.5,12.5,0,0,0,0,12.5,0,12.5,0,12.5,0,0,37.5,12.5,12.5,0,0,0,25,25,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,25,12.5,0,12.5,0,0,0,0,0,0,25,0,0,12.5,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Straightforward,1,1,1,0,1,23,35.67,50,2.02,93.61,23,4.35,78.26,43.48,13.04,8.7,8.7,0,0,0,0,4.35,0,13.04,26.09,0,0,0,26.09,4.35,4.35,4.35,0,8.7,4.35,4.35,0,0,0,0,8.7,0,4.35,4.35,0,17.39,0,4.35,0,8.7,4.35,0,0,0,0,0,0,0,0,0,0,8.7,4.35,0,0,4.35,0,4.35,26.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,8.7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,Straightforward,1,1,1,1,1,22,13.54,96.52,85.21,94.75,22,13.64,86.36,50,22.73,18.18,4.55,0,13.64,0,0,0,0,9.09,9.09,4.55,9.09,0,9.09,0,0,0,4.55,0,13.64,9.09,4.55,0,4.55,0,18.18,0,0,0,0,13.64,0,0,0,4.55,0,9.09,4.55,0,4.55,0,0,0,0,0,0,9.09,0,0,4.55,4.55,0,0,9.09,4.55,13.64,0,9.09,4.55,0,0,0,0,0,0,4.55,0,0,4.55,0,0,4.55,0,0,0,0,4.55,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Straightforward,1,1,1,1,0,9,99,13.32,98.01,25.77,9,0,100,66.67,22.22,11.11,11.11,0,0,0,0,11.11,11.11,33.33,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,33.33,11.11,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Straightforward,1,0,0,1,1,7,68.29,99,99,25.77,7,28.57,85.71,57.14,14.29,14.29,0,0,14.29,0,0,0,0,28.57,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,57.14,28.57,28.57,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,Straightforward,1,1,0,1,1,24,6.95,1.89,91.31,1,24,12.5,87.5,58.33,16.67,16.67,8.33,0,0,0,8.33,0,0,12.5,12.5,8.33,8.33,8.33,25,0,0,0,0,4.17,4.17,0,4.17,0,4.17,0,8.33,0,0,0,0,25,4.17,0,4.17,4.17,0,12.5,0,0,0,0,4.17,0,4.17,0,0,4.17,0,0,4.17,0,0,0,16.67,4.17,8.33,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,Straightforward,1,1,1,1,1,9,1,1.38,98.01,1,9,0,100,77.78,22.22,22.22,22.22,0,0,0,0,0,0,11.11,22.22,22.22,0,0,33.33,0,0,11.11,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,11.11,11.11,11.11,22.22,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,,1,29,41.01,75.49,95.26,25.77,29,17.24,79.31,58.62,20.69,17.24,6.9,3.45,6.9,0,0,3.45,3.45,13.79,10.34,0,6.9,3.45,3.45,3.45,3.45,0,0,0,0,0,0,0,0,0,13.79,0,0,0,0,17.24,6.9,6.9,3.45,0,0,6.9,0,0,0,0,0,0,0,0,0,13.79,3.45,3.45,6.9,0,0,0,13.79,0,13.79,0,6.9,6.9,3.45,0,0,0,0,0,0,0,0,0,0,0,6.9,0,3.45,0,0,0,0,3.45,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,17,59.32,1,99,25.77,17,5.88,82.35,47.06,5.88,5.88,5.88,0,0,0,0,0,0,17.65,11.76,0,5.88,11.76,35.29,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,23.53,5.88,0,0,5.88,0,11.76,0,0,0,0,0,0,0,0,0,5.88,0,5.88,0,0,0,5.88,17.65,0,11.76,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,20,87.27,69.14,15.86,25.77,20,20,85,60,10,10,5,0,5,0,0,0,5,25,15,5,5,0,20,5,5,0,0,0,0,0,0,0,0,0,15,0,5,0,0,15,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,10,5,0,5,0,0,0,5,5,10,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Straightforward,1,1,1,1,1,32,85.32,26.6,95.6,25.77,32,15.62,81.25,53.12,12.5,9.38,3.12,6.25,0,0,0,3.12,12.5,15.62,6.25,0,6.25,9.38,12.5,3.12,3.12,0,0,3.12,0,0,0,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,0,6.25,3.12,0,0,0,0,0,0,0,0,9.38,9.38,0,0,0,0,0,12.5,3.12,21.88,3.12,15.62,3.12,3.12,0,0,0,0,0,0,0,0,0,0,0,6.25,3.12,3.12,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Straightforward,1,1,0,1,1,35,90.18,28.39,13.15,25.77,35,0,45.71,37.14,5.71,5.71,2.86,0,2.86,0,0,0,14.29,2.86,2.86,0,11.43,0,0,2.86,2.86,0,0,2.86,0,0,0,0,0,0,2.86,0,0,0,0,8.57,0,0,2.86,5.71,0,8.57,0,0,0,0,0,0,0,0,0,2.86,0,0,2.86,0,0,0,2.86,2.86,5.71,0,0,2.86,0,0,2.86,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,22.86,0,0,0,5.71
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,7,93.26,92.33,89.63,99,7,14.29,85.71,57.14,14.29,14.29,0,0,14.29,0,0,0,0,28.57,14.29,0,0,0,28.57,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,28.57,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,17,3.12,96.11,1,25.77,17,11.76,100,58.82,29.41,17.65,5.88,11.76,0,0,0,11.76,0,5.88,17.65,0,5.88,0,29.41,5.88,5.88,0,0,5.88,0,0,0,0,0,0,17.65,0,0,0,0,35.29,5.88,5.88,11.76,11.76,5.88,5.88,0,0,0,0,0,0,0,0,0,23.53,17.65,5.88,5.88,0,0,0,29.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Straightforward,1,1,1,1,1,5,1,2.31,43.37,25.77,5,0,100,80,40,20,20,0,0,0,0,20,0,0,40,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,10,78.3,84.14,43.37,25.77,10,20,80,50,0,0,0,0,0,0,0,0,10,10,10,10,10,0,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,30,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Straightforward,1,1,0,0,0,31,95.77,16.66,60.4,25.77,31,0,58.06,45.16,3.23,3.23,3.23,0,0,0,0,0,3.23,25.81,6.45,0,12.9,3.23,9.68,6.45,6.45,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,3.23,0,3.23,0,0,0,0,0,0,0,0,0,3.23,0,3.23,0,0,0,0,9.68,3.23,16.13,3.23,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,22.58,3.23,12.9,0,0,0,0,0,0,0,6.45,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,15,8.69,90.87,98.01,25.77,15,6.67,80,66.67,26.67,13.33,6.67,0,6.67,0,0,6.67,6.67,13.33,13.33,13.33,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,6.67,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,13.33,0,26.67,6.67,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Straightforward,1,1,1,1,1,15,52.71,90.87,1,1,15,6.67,73.33,60,13.33,13.33,0,0,13.33,0,0,0,13.33,6.67,13.33,0,13.33,0,20,0,0,0,0,0,6.67,0,6.67,0,0,0,13.33,0,0,0,0,26.67,0,0,20,20,0,13.33,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,6.67,0,13.33,6.67,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Straightforward,1,,1,1,1,23,99,80.77,1,25.77,23,0,56.52,43.48,8.7,4.35,0,0,4.35,0,0,4.35,26.09,4.35,4.35,4.35,0,0,8.7,0,0,4.35,0,0,0,0,0,0,0,0,4.35,0,0,0,0,4.35,4.35,0,0,0,0,0,8.7,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,8.7,0,8.7,0,0,0,17.39,0,0,0,0,4.35,0,13.04,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Straightforward,1,1,1,1,0,8,72.69,50,74.76,25.77,8,12.5,87.5,75,12.5,0,0,0,0,0,0,12.5,0,37.5,12.5,25,0,0,25,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,Straightforward,1,1,1,1,1,12,38.6,1,98.01,25.77,12,8.33,66.67,50,16.67,16.67,16.67,0,0,0,0,0,8.33,8.33,16.67,0,8.33,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,8.33,8.33,0,8.33,0,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,25,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,0,0,0,8.33,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Straightforward,1,1,1,1,1,14,68.29,99,13.15,99,14,21.43,92.86,71.43,35.71,28.57,7.14,0,7.14,0,14.29,7.14,0,28.57,7.14,0,0,0,21.43,0,0,0,0,0,7.14,7.14,0,0,0,0,28.57,0,0,0,0,21.43,7.14,0,7.14,7.14,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,7.14,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Straightforward,1,1,1,1,1,27,56.91,3.22,58.07,99,27,14.81,70.37,48.15,14.81,14.81,11.11,0,0,0,3.7,0,0,14.81,11.11,3.7,3.7,0,29.63,3.7,3.7,0,0,0,11.11,11.11,0,0,0,0,3.7,0,0,0,0,18.52,3.7,0,3.7,3.7,0,11.11,0,0,0,0,0,0,0,0,0,7.41,0,3.7,0,3.7,0,0,22.22,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,3.7,0,0,0,0,0,7.41,0,0,0,0
